objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237650796756730081,145.792579893418,0.52474659308283,4.222122,18.59787,17.72881,17.26762,0.1222728,STARFORMING,10.18,2.6
1237651801233686759,149.112540355047,0.129711288826725,8.079088,16.83649,16.2674,15.91116,0.04578607,STARFORMING,9.55,0.4
1237648721217126706,148.954835044136,-0.00208687406117365,3.926659,18.27286,17.57953,17.20192,0.1248562,STARFORMING,10.27,1.5
1237648721216798768,148.183028555519,-0.0583057068070201,10.58801,15.3534,14.77099,14.4371,0.04565335,STARFORMING,10.4,2.7
1237650795683709140,147.437214517838,-0.342079572195844,5.888079,18.02535,17.25509,16.82682,0.09523784,STARFORMING,10.0,0.2
1237650796220580024,147.497661204022,0.104209624341309,6.197576,18.42597,17.85935,17.54076,0.08416865,STARFORMING,9.58,0.5
1237648722289951090,146.772935941805,0.701144997966168,6.83384,18.27996,17.79401,17.57318,0.03038891,STARFORMING,8.32,0.1
1237648722827346065,148.047759290757,1.09545041825736,21.03733,14.65517,13.8877,13.49572,0.0202142,STARFORMING,10.29,0.8
1237651752385708321,148.07488186195,0.88951999004786,7.918617,17.882,17.31403,16.98651,0.04655245,STARFORMING,9.34,0.2
1237648721753866380,148.619335257901,0.254581842583186,7.171083,17.32148,16.61452,16.22225,0.08935121,STARFORMING,10.14,0.6
1237648721753997542,148.92475011408,0.222548920362359,4.099445,17.6362,17.04692,16.71087,0.03546179,STARFORMING,9.23,0.1
1237651800160338237,149.896442735112,-0.647227988205748,6.269718,18.32601,17.79931,17.47698,0.08711237,STARFORMING,9.55,0.8
1237654670272626852,150.35901650151,0.0824744132483738,6.614026,17.87223,17.17302,16.75959,0.03266715,STARFORMING,9.05,0.1
1237654668661620917,149.487265533657,-1.20443428992648,3.770267,18.36457,17.62466,17.22426,0.08479784,STARFORMING,9.73,0.1
1237654670272364735,149.763509935712,0.0370633974532136,6.840946,17.55681,16.99059,16.62133,0.07287358,STARFORMING,9.81,1.1
1237651801233883405,149.576191314625,0.0999897364218561,4.856652,18.19184,17.4684,17.03699,0.07309938,STARFORMING,9.65,0.1
1237648720143450191,149.03144927591,-0.955659521083589,5.565498,17.97712,17.47548,17.14358,0.08471707,STARFORMING,9.48,0.8
1237648722827870284,149.161388927234,1.09288212766888,9.607614,17.14595,16.871,16.63844,0.06251667,STARFORMING,9.17,0.4
1237648722290933939,149.056833791152,0.753894501548575,9.231561,17.7116,17.28282,17.0377,0.03463108,STARFORMING,8.78,0.2
1237648722291065154,149.444534662381,0.672813411347967,10.54341,17.47754,17.08484,16.80848,0.04660738,STARFORMING,8.96,0.1
1237648722291327165,149.950164917903,0.780141392233632,5.406136,17.90129,17.24081,16.81446,0.08773066,STARFORMING,9.88,0.3
1237648720144105659,150.594491565934,-0.913209996812483,5.789849,17.80087,17.31756,16.9789,0.09436264,STARFORMING,9.84,1.7
1237648721755373912,152.0858526663,0.250631231111573,12.53852,16.25803,15.84301,15.61023,0.0314129,STARFORMING,9.07,0.2
1237651800161910925,153.502650711737,-0.708103711522004,4.153775,17.90749,17.44176,17.15416,0.05798604,STARFORMING,9.07,0.1
