objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237648722300043569,169.949437704846,0.764538119508644,6.031725,18.11217,17.29089,16.86354,0.1859561,AGN,10.49,2.2
1237674648851054634,171.035979482426,-1.157750523503,12.39604,15.08219,14.43113,14.07134,0.02933633,AGN,10.29,1.0
1237648721226498262,170.389730931702,-0.0298024517236863,6.01439,17.21457,16.49441,16.07847,0.06895068,AGN,9.89,0.2
1237648721763369073,170.273924584391,0.231186057258001,5.724076,18.08183,17.13426,16.68419,0.106697,AGN,10.26,0.3
1237663543145201965,328.246161423295,-0.150963780038874,14.98971,15.7643,14.81436,14.32226,0.02765079,AGN,10.16,0.1
1237656567044636812,326.958391383758,-1.14928442502221,5.153544,18.84894,17.9079,17.45846,0.1594131,AGN,10.3,0.1
1237663543681483163,326.897929059421,0.368835713134202,8.731879,17.60825,16.75847,16.2695,0.07538806,AGN,10.14,0.2
1237678617940328659,327.22671558111,1.21612823058585,5.062964,17.38136,16.46637,15.98674,0.07267691,AGN,10.51,1.0
1237663543682203844,328.577932041511,0.355393212854786,17.1967,14.8873,14.16247,13.75479,0.06712813,AGN,11.21,1.4
1237666091662442643,16.6220890656131,15.2470553290061,4.604572,18.10849,17.18373,16.76625,0.1678278,AGN,10.67,3.9
1237651494687801517,128.579154708993,51.8418600625905,10.16939,18.44967,17.43388,17.01967,0.2505425,AGN,10.7,2.2
1237651272960901317,127.912863590493,52.7015576016772,14.83442,16.51132,15.81371,15.39751,0.05864288,AGN,10.07,0.3
1237674460949774684,135.329567243325,0.0122624678846213,4.618021,18.49533,17.62948,17.21358,0.1731861,AGN,10.5,1.3
1237651272440610949,203.234058541642,66.0640223861803,5.133553,18.56232,17.6996,17.27425,0.1746544,AGN,10.34,0.9
1237654605319045249,144.766969228413,3.70202093484057,3.140502,18.91528,17.98365,17.47647,0.1269271,AGN,10.41,0.8
1237654601561735420,146.27663623391,3.93086748000244,6.107699,17.78055,16.99729,16.67263,0.1559069,AGN,10.63,5.9
1237654602635542776,146.345264567918,4.74972117039701,6.267874,17.86155,16.99307,16.5182,0.1457681,AGN,10.6,0.8
1237654601026044148,148.969836068401,3.68914891822104,4.286714,17.83844,17.05731,16.65586,0.09216592,AGN,10.07,0.2
1237654602098802806,146.552497062594,4.47430183094697,7.062947,18.44627,17.32161,16.79159,0.1664076,AGN,10.66,0.6
1237654604247662711,150.238562024458,3.14180134778876,16.8809,15.01881,14.18796,13.78079,0.02927641,AGN,10.59,0.7
1237654604784599100,150.399188397415,3.61329524663107,14.19386,15.20862,14.59621,14.2369,0.04266481,AGN,10.38,3.3
1237654605321273527,149.926881717182,4.01508767505694,7.554242,17.5051,16.85072,16.45131,0.1212946,AGN,10.22,0.1
1237654601026043913,148.858689664469,3.76934229808037,6.640406,16.65656,15.93638,15.47892,0.05744372,AGN,10.03,0.8
1237658297920061598,150.918283768944,4.97243199392019,4.403424,18.30997,17.39449,16.95953,0.1237488,AGN,10.45,1.8
1237654605859324185,152.506562186031,4.50555452338145,6.209296,18.69885,17.59544,17.10924,0.210587,AGN,10.69,2.1
1237652943700951572,333.640119445732,13.1650836416029,5.65188,19.11126,17.98104,17.4503,0.1431571,AGN,10.56,0.7
1237656241698767101,336.053240921759,13.0123977505387,3.564501,18.45668,17.52081,17.01629,0.1186557,AGN,10.5,1.2
1237656240624763473,335.625804729082,11.9882758113531,5.180492,18.53379,17.79985,17.33857,0.1275788,AGN,9.99,0.7
1237656243309248827,335.588312641427,14.2222301585206,4.035415,18.58694,17.55699,17.12639,0.1185975,AGN,10.65,0.2
1237678600221294883,335.906161748184,14.4265364206494,6.787044,18.22329,17.27713,16.83894,0.1512972,AGN,10.56,0.6
1237656241163010406,338.763606952365,12.8591800842517,6.464843,18.60631,17.61177,17.0917,0.146828,AGN,10.5,0.8
1237666183487488288,337.348663736436,13.2290176990432,5.826704,18.47418,17.56265,17.09902,0.1308535,AGN,10.25,0.8
1237680090575995111,338.2822417495,14.6414883610763,4.114122,18.37367,17.49014,16.99421,0.08751936,AGN,10.23,0.7
1237666183487816229,337.92958874631,13.7459475786983,3.979002,19.24243,18.026,17.48242,0.2234165,AGN,10.83,1.3
1237666183487750704,337.831708517401,13.7354750965034,4.564746,18.76838,17.65446,17.15284,0.2081734,AGN,10.66,0.4
1237656242236686354,338.437357485535,13.6479238465798,2.693686,18.45839,17.5466,17.03738,0.1003831,AGN,10.35,0.9
1237656496715464843,339.227338084444,14.414464481499,22.73434,15.13392,14.31618,13.86481,0.03645531,AGN,10.73,1.6
1237656241700667838,340.612109760369,13.340191861085,4.369885,18.68631,17.91035,17.53897,0.1596828,AGN,10.16,1.0
1237656243310756295,339.204784387141,14.4760398616456,4.269285,18.53043,17.58685,17.08556,0.1156211,AGN,10.52,1.3
1237656243310624914,338.887467437272,14.4408942546035,7.201066,17.40967,16.69256,16.25064,0.08312731,AGN,10.33,2.6
1237656243311935673,341.886325929867,14.789411907021,4.899847,18.41691,17.6019,17.16616,0.2070002,AGN,10.36,2.6
1237652943168471340,343.897183326229,13.8471186782015,7.005335,18.29458,17.34371,16.81711,0.2020044,AGN,10.64,1.0
1237652942631534829,343.79134060398,13.5325096820643,4.417075,17.77261,16.87162,16.41393,0.1035822,AGN,10.33,0.1
1237656494032879765,343.471239598672,12.8434632462801,5.420513,18.36792,17.35863,16.8103,0.1171104,AGN,10.41,0.1
1237656496179970446,342.362580807861,14.5094750404291,6.730714,18.45485,17.44542,16.94432,0.1862999,AGN,10.58,2.7
1237655497594896610,213.206798152513,-3.12248130882582,5.160646,17.80105,16.94782,16.48688,0.07505348,AGN,10.38,0.2
1237655498131374218,212.330780872553,-2.81177690538954,6.47955,18.63877,17.58169,17.12192,0.1712276,AGN,10.76,2.9
1237655499205181655,212.500957319427,-1.9783240326966,4.26438,18.46886,17.64835,17.22767,0.11413,AGN,10.02,0.2
1237655499206099144,214.539355272702,-1.85477153719531,3.357939,18.94185,17.78681,17.26766,0.123899,AGN,10.67,0.2
1237655692473729392,214.46934173507,-2.07098420733173,5.352667,18.66075,17.63618,17.17739,0.2029053,AGN,10.74,1.3
1237655499208130866,219.292108822989,-1.68179532785978,7.21696,16.80151,16.09634,15.72318,0.05650346,AGN,9.97,0.2
1237655499745263841,219.827500017569,-1.30690143641222,5.494483,18.60128,17.71303,17.26693,0.1383764,AGN,10.49,0.7
1237655691939807620,221.187656728434,-2.3287289079133,5.174187,18.914,17.87473,17.33495,0.2272687,AGN,10.74,4.0
1237655691402674405,220.599405076047,-2.66315718710024,3.772572,18.92457,17.84746,17.29835,0.2049932,AGN,10.9,3.9
1237655499209113697,221.528183823118,-1.6766580213072,4.926531,18.26602,17.37114,16.88428,0.1784468,AGN,10.76,2.9
1237655691403657459,222.818947858305,-2.60773712599995,10.55837,17.36308,16.32022,15.79116,0.1459609,AGN,11.01,1.9
1237655693014597803,223.4958611334,-1.40264603875427,7.856162,16.2944,15.49372,15.08295,0.04027055,AGN,10.41,0.1
1237655692478447883,225.23317524592,-1.87344519226832,4.095832,18.01763,17.12985,16.67813,0.110786,AGN,10.24,0.2
1237655691942035708,226.297600469692,-2.14195102489344,14.83904,15.82228,14.99099,14.55663,0.03711469,AGN,10.58,0.2
1237663463143768222,349.819676081868,1.10395368260383,3.788043,19.10986,18.00873,17.51397,0.264071,AGN,10.66,2.0
1237663444364951641,334.565280705959,-0.015108897451953,2.602025,19.13037,18.16037,17.71323,0.2308816,AGN,10.41,2.9
1237678617407520820,336.426688272598,0.9584632869956,5.857284,18.62255,17.70756,17.21252,0.1633512,AGN,10.64,3.6
1237656567047192774,332.758254801275,-1.0602167316972,3.344377,19.11912,18.29959,17.8081,0.1823644,AGN,10.64,6.4
1237678617404440930,329.423505529806,0.980351586981321,4.257737,18.48712,17.71355,17.27873,0.1349068,AGN,10.07,0.3
1237663479794499938,330.724475735141,0.599785400776671,6.528284,17.91206,17.25441,16.89227,0.08447692,AGN,10.03,0.9
1237661849867124798,210.45877916096,41.0005529108675,5.115273,17.93724,17.17599,16.78847,0.103495,AGN,10.16,0.3
1237661433242517562,210.29525503213,43.5835375888,11.05608,15.51339,14.77467,14.39331,0.03348444,AGN,10.51,0.1
1237661849867976873,213.090421521846,40.5207693144398,6.271199,18.52605,17.62821,17.11846,0.08105595,AGN,9.92,0.1
1237661850404520083,212.376056957038,41.1109216631949,14.21293,15.56332,14.85382,14.47367,0.07711104,AGN,10.88,1.4
1237661873486757991,214.35955699539,41.5231693742122,6.305044,17.27948,16.60546,16.20997,0.08624849,AGN,10.38,1.2
1237661852015853768,214.859257483679,41.7665564753235,5.197584,18.42137,17.51941,17.03864,0.191641,AGN,10.6,1.0
1237661873487740932,217.171573010273,40.8442038348328,5.76097,17.47482,16.83109,16.44798,0.1405329,AGN,10.43,3.0
1237661850406944913,219.080925566117,39.1326251045342,7.487938,17.24062,16.50636,16.10432,0.1444821,AGN,10.54,2.5
1237661872416096386,222.427641361975,38.1530027719184,4.895193,18.12312,17.23666,16.84181,0.1350928,AGN,10.29,0.3
1237661872415572225,221.065584528608,38.5153595116742,4.208183,18.49653,17.59467,17.18182,0.16351,AGN,10.34,0.4
1237648720150004045,164.089876526889,-0.889000404921062,8.381547,16.84575,16.12601,15.67066,0.07545097,AGN,10.46,2.4
1237648721223745739,164.107753401112,-0.0807759394758751,9.335399,17.51865,16.6792,16.25178,0.1147261,AGN,10.35,0.4
1237674649384321190,162.866272256949,-0.689444228112936,5.51038,18.62756,17.55419,16.99373,0.1526764,AGN,10.62,0.5
1237674648847515669,162.956399603177,-1.16615540884064,6.509882,17.96554,17.15873,16.70602,0.1264999,AGN,10.2,0.7
1237648722296897647,162.63075228697,0.760601707782919,10.11724,16.78253,15.97404,15.54676,0.09639147,AGN,10.43,0.5
1237674651531935931,163.211822592516,0.903303936744536,5.601507,18.48565,17.4831,17.01483,0.1632487,AGN,10.53,1.4
1237648722847924430,195.041558885363,1.15545939123263,6.300566,17.73638,16.87836,16.4525,0.1271811,AGN,10.39,0.4
1237648702972559541,197.364708255206,-1.0614156141039,7.389789,16.64013,15.82632,15.35377,0.07483354,AGN,10.48,0.6
1237648704046432575,197.641665265024,-0.372812914344669,3.950894,18.37522,17.40272,16.94058,0.1394849,AGN,10.42,0.6
1237648720164225231,196.568858415453,-0.847289439016997,8.623514,17.09521,16.34747,15.9377,0.08368644,AGN,10.45,1.8
1237648702984159506,223.783865842379,-1.04805861206597,14.80638,16.06102,15.15333,14.72033,0.0837642,AGN,11.37,0.1
1237648702984093880,223.608216233987,-1.18830675012217,8.906693,16.64236,15.74476,15.30186,0.06546512,AGN,10.86,0.1
1237650762398171382,197.456415537834,-1.85007109149438,3.195052,19.26745,18.58363,18.22064,0.2309635,AGN,10.35,8.1
1237650762398171302,197.340199195904,-1.84470083300111,6.040974,18.34416,17.41795,16.98509,0.08098383,AGN,10.29,0.2
1237655497588343004,198.284834180377,-3.41939687749456,7.13614,18.03421,16.99236,16.47394,0.1831794,AGN,10.83,0.3
1237655693555990787,233.834052001407,-0.60477746071659,8.626439,17.22759,16.46184,16.02405,0.06603786,AGN,10.03,0.5
1237648703525290190,233.488656271133,-0.810327963228151,6.677206,18.04993,17.20062,16.71865,0.1210005,AGN,10.51,1.6
1237663277929922594,4.94721446368047,0.590757860965205,10.80682,15.4474,14.82025,14.4976,0.01769955,AGN,9.36,0.1
1237678437016600734,40.1659565525418,1.10416635171241,6.055706,16.75063,16.08742,15.68466,0.07616741,AGN,10.18,0.7
1237657070091960567,42.4070545432612,-0.543771355388084,2.827532,17.84425,17.20165,16.79125,0.1276983,AGN,10.19,3.3
1237657070091763775,42.0024484491863,-0.615729593471638,8.173224,18.14174,17.16976,16.69423,0.1515389,AGN,10.52,1.4
1237657070091632753,41.7651543112326,-0.592573056390798,13.40872,15.05638,14.35678,13.95134,0.04227872,AGN,10.38,0.4
1237651271885062383,124.275914717276,48.4555498352426,8.659575,17.22364,16.25855,15.79026,0.1207493,AGN,10.76,1.4
1237652899699884287,58.8441668731121,-6.71232859568581,5.40416,18.31436,17.39593,17.00039,0.1302279,AGN,10.39,0.4
1237652901311217869,60.4076468316225,-5.24333202944703,7.390525,18.03863,17.258,16.85596,0.09576819,AGN,10.3,1.0
1237651272434974801,170.682179626034,66.5163012172559,6.438908,18.07981,17.19494,16.76334,0.132955,AGN,10.39,1.1
1237651271897907310,169.917818906286,66.07561051862,11.37661,16.98932,15.97001,15.44049,0.09530483,AGN,11.23,0.1
1237651538709512308,169.042019694619,66.6240900105108,4.984604,17.98088,17.1955,16.76818,0.1458611,AGN,10.32,0.9
1237651272971780249,170.269989242965,66.9899366598393,4.801007,17.62763,16.83891,16.46275,0.055378,AGN,10.15,0.1
1237651737380061323,208.519965929996,3.04517436823778,4.541246,18.54071,17.55562,17.17675,0.2786174,AGN,10.8,2.7
1237674602677862549,209.866736764278,1.36862038930263,3.555827,18.08548,17.57416,17.28809,0.1693673,AGN,10.08,6.8
1237651755097260132,210.136480892128,3.24156408517575,10.03636,16.78366,16.00592,15.57964,0.07742158,AGN,10.42,0.2
1237651735771021418,212.078381372794,1.7687724623121,7.266487,17.60848,16.6749,16.23333,0.116454,AGN,10.56,0.7
1237651755098046613,211.992490776857,3.1447700586319,7.593094,17.40949,16.58804,16.2098,0.1273136,AGN,10.4,0.6
1237651754024632547,212.77902244113,2.31358265682948,5.514788,18.11036,17.28295,16.83366,0.1619639,AGN,10.64,2.8
1237651735235133661,214.333149817761,1.17350736760534,8.579692,16.62654,15.99859,15.64886,0.05439297,AGN,9.89,0.6
1237651753488220177,213.688678320132,1.83340218259129,4.431103,17.87407,17.19033,16.69744,0.1272975,AGN,10.53,2.2
1237651735771545738,213.278571478266,1.76565076776175,5.26125,18.55155,17.72413,17.30557,0.04895835,AGN,9.64,0.1
1237651755098767633,213.677507420003,3.10942017416439,13.34819,15.67687,14.93857,14.55755,0.02611738,AGN,10.18,0.1
1237651754025222352,214.049892058285,2.27659663793629,6.249809,16.99932,16.19276,15.80605,0.0515054,AGN,10.35,0.1
1237651753489203429,216.022956981902,1.79940258962136,4.469015,18.51635,17.77424,17.28409,0.05555472,AGN,9.42,0.1
1237651736846270695,215.638097749347,2.52670792915553,9.768818,17.47522,16.57673,16.13935,0.05472848,AGN,10.36,0.1
1237651737383534777,216.44609643525,2.8707511722991,6.468164,18.50654,17.65415,17.18091,0.2008677,AGN,10.69,6.8
1237651735237099696,218.838045727555,1.11836947371149,5.8368,18.03654,17.20679,16.7148,0.124992,AGN,10.27,0.4
1237651752953643381,219.03646492154,1.38992642081896,6.090578,17.37089,16.71558,16.26731,0.08812537,AGN,10.21,1.0
1237651737383862568,217.304084976801,2.86377023742005,10.2339,17.48335,16.68032,16.24928,0.08863238,AGN,10.32,0.9
1237651754563862680,218.060593681774,2.54126174463744,6.698083,17.46138,16.65334,16.21362,0.1123102,AGN,10.33,0.3
1237651735774363853,219.787764547414,1.56535287764776,8.63255,17.48499,16.74821,16.3579,0.1206838,AGN,10.36,1.7
1237651752953774403,219.343078898385,1.26040407279822,3.667485,19.71811,18.80604,18.25401,0.1374969,AGN,9.89,0.2
1237651737384452281,218.603310011251,2.79896028257549,22.53946,14.86986,13.99941,13.53987,0.02770615,AGN,10.79,0.2
1237651737384976673,219.745616255454,2.79306274928122,4.72235,17.5328,16.75825,16.33012,0.09850264,AGN,10.17,0.4
1237666209810874747,329.319865056998,-8.18689863902583,5.974435,18.28372,17.39894,16.98699,0.1537958,AGN,10.64,1.7
1237666210347483417,329.002442245938,-7.46666089589339,5.843766,18.63118,17.58409,17.07254,0.2153428,AGN,10.97,6.0
1237666228063240259,329.388774861627,-7.59081072983671,6.976433,17.30946,16.36361,15.87867,0.05648735,AGN,10.6,0.1
1237652600643190906,331.081258852696,-7.58103766578508,8.046727,17.38901,16.52524,16.09322,0.1382206,AGN,10.73,1.0
1237656536974491889,333.074690103613,-9.73551338064,4.869806,18.25504,17.29124,16.90216,0.1804941,AGN,10.85,0.8
1237656536974295197,332.512746565698,-9.67093391913318,5.869102,17.72716,17.04922,16.65533,0.07994686,AGN,9.93,0.9
1237656537511100570,332.459738878356,-9.11871523163507,5.679138,17.89541,17.12575,16.66714,0.08420762,AGN,9.96,0.7
1237656536974032900,331.910503773287,-9.50806350855961,8.551388,17.4975,16.47086,15.94301,0.08249468,AGN,10.82,0.1
1237656537511821539,334.1118014256,-9.27051244744011,5.182791,18.12375,17.11817,16.5967,0.08357274,AGN,10.62,0.1
1237656536974819499,333.790062392558,-9.71978625447153,4.914464,18.29733,17.33864,16.85448,0.09756503,AGN,10.47,0.4
1237652600644436251,334.009135314922,-7.8755421649343,8.448281,17.64617,16.97155,16.554,0.09121764,AGN,9.93,0.6
1237652600107434196,333.665651169117,-8.20741081928792,4.371693,18.57701,17.67369,17.2144,0.183268,AGN,10.44,2.0
1237656536975999166,336.583053562895,-9.92562580299633,6.79151,17.05733,16.22264,15.76865,0.1271271,AGN,10.91,3.1
1237652599571546320,335.892474658487,-8.77440596618814,17.16233,15.53615,14.8208,14.41603,0.08169224,AGN,10.64,1.9
1237652599571415304,335.624337662241,-8.80826274124713,4.794649,17.95451,17.07517,16.64749,0.08261713,AGN,10.3,0.8
1237680240902734077,335.056437999021,-7.64594291610035,6.182556,16.76822,15.88751,15.48488,0.03709375,AGN,10.22,0.1
1237652600108286183,335.599134931085,-8.43605504010243,5.684729,17.57595,16.75667,16.22749,0.05604801,AGN,9.8,0.1
1237655499210817818,225.441097921706,-1.62019306218154,6.014196,17.84149,16.81377,16.29255,0.1220766,AGN,10.91,1.5
1237655691405951237,228.142085454713,-2.46961828063073,4.565349,18.54885,17.4686,16.93684,0.09740066,AGN,10.25,0.2
1237655498675454004,228.788158524328,-1.96822561495378,13.01649,16.1405,15.17936,14.63753,0.05005719,AGN,10.78,1.8
1237655498676568101,231.318297620033,-1.81877625163524,18.08183,15.48514,14.53454,14.04034,0.02707933,AGN,10.49,0.7
1237648702986846440,229.961215583149,-1.11928657693427,6.238278,18.28161,17.16074,16.64141,0.1152063,AGN,10.61,0.1
1237655693017547133,230.346611441049,-1.30353692781184,5.175423,18.09711,17.14421,16.64929,0.1048552,AGN,10.54,1.4
1237655691945574685,234.360825197107,-1.90835957640206,7.613823,17.87413,17.12309,16.67976,0.1408474,AGN,10.57,5.2
1237648722837241922,170.56176822149,1.20438427075747,15.52019,16.18402,15.44748,15.04529,0.07525416,AGN,10.54,0.8
1237648722837242069,170.660575790941,1.05981946432076,6.807826,17.19936,16.30819,15.84459,0.07564896,AGN,10.56,1.1
1237648704584482882,200.34692120147,0.0781728500502964,8.406329,16.42386,15.84675,15.47183,0.08501464,AGN,10.42,3.3
1237651504879173728,200.870954024236,0.35635975075433,5.050342,18.54276,17.65089,17.2221,0.1903699,AGN,10.5,1.3
1237648721252778376,230.402991279974,-0.0150015277790411,6.154316,17.59756,16.81486,16.37209,0.1223376,AGN,10.59,4.2
1237648703524241726,231.1751968814,-0.817204960629831,5.978546,17.70484,16.75999,16.22249,0.05208707,AGN,9.96,0.2
1237648704602440054,241.337424385754,0.0546937547283027,4.246127,18.60677,17.63249,17.12156,0.05828073,AGN,9.88,0.3
1237656567583146364,330.723772935,-0.78456610504043,10.22614,16.54959,15.54191,15.0562,0.06365827,AGN,10.99,0.2
1237663204919738514,12.7039340417098,0.658730491099177,7.57498,17.0675,16.50811,16.16549,0.06745324,AGN,9.78,0.7
1237663784739799251,12.6780641159064,0.432896340058492,14.49186,15.7238,14.96415,14.52884,0.06822228,AGN,10.72,2.2
1237666215680671900,17.3139432415575,14.7802596266372,13.51137,16.42856,15.46763,15.01468,0.07489613,AGN,10.79,0.2
1237651274034839640,127.039876914218,53.6272181232047,8.505598,16.73244,15.96292,15.50928,0.09870843,AGN,10.5,0.6
1237651535482781870,127.373155543135,53.3852766032855,7.385592,17.55971,16.78056,16.38806,0.1191165,AGN,10.68,2.4
1237651274034643065,126.735630209645,53.1659104397228,4.938021,18.75993,17.71383,17.25611,0.1254792,AGN,10.29,0.2
1237651273498034405,127.886860441248,53.5053873493555,6.306951,17.28146,16.50901,16.05862,0.06336157,AGN,10.32,1.0
1237651272424226981,128.893483403923,52.7888912537643,22.94165,14.43335,13.55175,13.08225,0.04434117,AGN,11.41,0.5
1237651495225262160,129.561972378216,52.9900241367249,4.888117,17.63269,16.7992,16.35237,0.06375854,AGN,10.21,0.4
1237651250411339906,129.928338016133,50.0221538443623,4.349049,18.76368,17.64383,17.16138,0.1737311,AGN,10.57,0.7
1237653665252639010,135.725511845709,1.90807335735528,6.506095,17.79321,16.85707,16.37627,0.1661214,AGN,10.68,3.4
1237651272976498804,197.872853837853,67.0072279624026,12.32551,16.64052,15.89995,15.48067,0.07839023,AGN,10.31,0.3
1237651540325302434,199.878096928264,67.8987142749635,4.244276,18.23159,17.40043,16.9745,0.166376,AGN,10.66,2.9
1237651272976760995,199.658366249714,66.9471242384792,6.389496,17.42846,16.60148,16.19203,0.1043988,AGN,10.31,0.2
1237654602639016164,154.281195067333,5.1562871616252,5.867898,18.67399,17.6987,17.30211,0.2075047,AGN,10.61,0.4
1237654604249890931,155.296623907505,3.38993755468189,5.251796,18.25261,17.46722,17.08715,0.1296954,AGN,10.21,0.7
1237654601028731059,155.078727100564,4.020165538197,5.499293,18.0587,17.14657,16.68298,0.1348327,AGN,10.43,0.1
1237654601028337843,154.22419641845,3.91550524604314,4.971701,17.90916,16.99328,16.5725,0.1047208,AGN,10.27,0.4
1237654601565536369,154.873691481841,4.49719740000026,6.288715,18.21726,17.28265,16.83517,0.1067085,AGN,10.23,0.3
1237654602103062643,156.356225087269,4.9722458675742,6.815814,16.95666,16.18839,15.7421,0.1093346,AGN,10.57,2.7
1237654601029910626,157.718992794843,4.10565639046292,10.15203,16.47837,15.70769,15.23099,0.06569681,AGN,10.29,0.8
1237654600492646712,156.92449774978,3.67957384823045,6.161323,17.65258,16.69513,16.26665,0.1903356,AGN,10.86,1.7
1237654601567240453,158.840760562555,4.60801061873382,5.490332,18.12316,17.30238,16.78707,0.05710966,AGN,9.7,0.1
1237654605325467889,159.452239714101,4.41459843675425,3.997746,18.17086,17.23413,16.80268,0.1837239,AGN,10.53,1.5
1237654606399471827,160.041525643539,5.2540738282304,6.779924,18.22207,17.41123,16.98078,0.1628458,AGN,10.2,1.1
1237654602641899637,160.894116904475,5.57102173930684,6.957384,17.65316,16.7649,16.3209,0.1576094,AGN,10.73,1.0
1237654601569271932,163.433192418581,4.67888747422231,4.435902,18.59355,17.57156,17.10475,0.215555,AGN,10.72,1.3
1237654604253233397,162.954726602405,3.7794163153022,19.15111,15.2573,14.28945,13.8019,0.0684115,AGN,11.51,0.5
1237654605327040578,163.006540444738,4.4895796042864,3.929123,18.70329,17.72561,17.29766,0.1074576,AGN,10.38,0.4
1237654599958200376,162.373404650142,3.55376365411625,6.379357,18.56884,17.52388,17.04821,0.1521705,AGN,10.49,0.7
1237654653642473591,136.039793824519,49.7712009595719,4.48781,18.47725,17.60696,17.2413,0.1384603,AGN,10.21,1.2
1237654380902547614,134.502117893142,49.1740756471262,4.606203,18.38136,17.56927,17.13345,0.1742089,AGN,10.55,2.3
1237657772317868206,141.049344764477,49.9990185009672,8.15072,16.98091,16.27586,15.86786,0.08366378,AGN,10.29,0.3
1237654652032450778,139.191178771048,49.5920073975312,7.682874,16.75545,15.92719,15.50711,0.08139081,AGN,10.7,1.9
1237655107292496174,140.507371321439,50.0669769171795,5.722502,17.56619,16.79747,16.37026,0.0965896,AGN,10.16,0.2
1237655107829170309,139.499380089805,50.0021766426061,12.03411,16.20867,15.43375,15.049,0.03418933,AGN,10.13,0.4
1237654653643128934,137.823615543641,50.7330563642302,4.925425,18.46193,17.69512,17.30538,0.1834615,AGN,10.27,1.4
1237655108903174227,139.264553785681,51.1354578144049,4.104953,17.73543,16.96718,16.55276,0.09605034,AGN,10.08,0.2
1237654653106716917,139.857008171024,50.9930511525758,3.516364,18.58226,17.66842,17.26195,0.1355623,AGN,10.22,0.7
1237654651496955955,143.45470453102,51.1662603812034,12.70826,16.81229,16.29409,16.0336,0.03305716,AGN,9.41,0.2
1237655109440504162,140.366364700734,52.0295065998425,5.605822,18.81838,17.75797,17.30901,0.209731,AGN,10.61,0.5
1237654652034023583,143.607390870072,51.8879227022517,6.607763,18.11293,17.20724,16.81906,0.1416716,AGN,10.47,0.3
1237654652034089050,143.713381061717,51.876303900143,5.373621,17.96886,17.13454,16.71312,0.1312185,AGN,10.33,0.4
1237655109442207880,145.566650112967,54.3195117731142,5.632891,16.82342,16.05545,15.66273,0.046673,AGN,10.31,0.1
1237658302201659570,148.036301638092,53.0135303023198,5.466981,17.92368,17.2742,16.92113,0.1261462,AGN,10.25,1.3
1237655107832119433,148.369206982041,53.9081002843925,7.267889,16.05145,15.31327,14.91559,0.04545206,AGN,10.08,0.5
1237658303275532559,147.878201759774,53.9551513442254,6.952604,17.16706,16.51344,16.15589,0.1249292,AGN,10.41,1.1
1237655107831726164,147.177442272056,53.4408469891114,7.528482,18.08363,16.84181,16.32259,0.1997435,AGN,11.11,0.9
1237655109442666672,147.128330616758,54.9121832680095,6.406356,16.998,16.27702,15.86247,0.07721993,AGN,10.16,1.0
1237651191363666468,149.078828337501,60.1991371044809,9.139461,17.28607,16.40761,15.94484,0.1338418,AGN,10.61,0.1
1237651191363534951,148.534239432768,60.0524255136747,4.878962,16.4456,15.61205,15.20302,0.03212524,AGN,10.16,0.1
1237651537631248519,148.355163190835,61.4401217263363,8.372823,17.85745,16.96548,16.51125,0.1117371,AGN,10.37,0.6
1237655472900538792,257.779097724404,29.0055153025875,5.574782,18.57935,17.4447,17.00208,0.1600147,AGN,10.86,0.8
1237655374115897475,257.473688072313,29.9065091347809,6.638139,16.89302,16.18158,15.77518,0.08226528,AGN,10.44,1.4
1237655130383647281,260.15810988147,29.6867972508404,4.404052,17.51339,16.84571,16.42377,0.09954628,AGN,10.34,1.8
1237655473975788127,260.590786629109,26.4172803155862,4.492991,18.48142,17.56261,17.09453,0.1582253,AGN,10.4,0.3
1237659327110512897,260.001941168049,26.3153005709508,2.995214,18.04623,17.23676,16.78934,0.1780233,AGN,10.81,4.1
1237666226956141214,259.118778186941,26.8987051088625,6.105393,18.43788,17.62725,17.23685,0.1560945,AGN,10.29,0.9
1237655473974804627,259.380462220619,28.4068532303777,5.073722,18.40412,17.40516,16.86002,0.1518332,AGN,10.52,0.8
1237659327110120204,259.419629720028,27.0214422510829,5.447096,18.22083,17.29146,16.81816,0.1763452,AGN,10.38,1.0
1237655503501066949,260.668201126191,28.7792137775774,3.52317,18.46972,17.66982,17.26511,0.1450102,AGN,10.26,0.2
1237658300061384990,136.579720072406,5.55111999324768,5.998563,17.44724,16.70939,16.26726,0.1010921,AGN,10.14,0.6
1237658493333536917,134.896797735228,6.93421587525101,3.376297,18.28078,17.86652,17.45546,0.06413022,AGN,9.24,0.5
1237658493333602416,135.001120238629,6.8920587435492,4.977206,18.3519,17.41056,16.93143,0.1511827,AGN,10.49,2.2
1237658423544578163,138.746470482599,5.04541406047052,6.483366,18.16827,17.17173,16.68439,0.1425159,AGN,10.58,0.9
1237658423544185062,137.914304993985,4.94730139879615,7.395448,18.11921,17.3083,16.89452,0.1248417,AGN,10.23,0.7
1237658425154666727,137.569627057133,6.14868842341055,6.341961,18.38885,17.41238,16.95156,0.1562636,AGN,10.41,0.3
1237674650460487994,168.457637151485,0.126069413816349,8.216066,16.61514,15.87145,15.45375,0.07854028,AGN,10.27,0.4
1237648722299650251,168.974525453856,0.792878711140344,5.047719,17.84286,17.1501,16.74209,0.1406462,AGN,10.54,3.7
1237648722836652111,169.220720898419,1.10432150866451,6.493715,18.08829,17.29649,16.94499,0.1308925,AGN,10.37,1.2
