objid,ra,dec,petror90_r,g,r,i,z,subClass,logMass,SFR
1237655498674864453,227.524466486659,-1.92259747671191,11.87242,17.62807,17.59743,17.47565,0.03651878,STARBURST,8.1,0.6
1237671763712999594,191.643414037242,0.40099075663657,2.299181,18.83708,18.48339,18.13884,0.08740126,STARBURST,9.29,0.7
1237648722834751654,165.007811541654,1.09599104168873,4.952022,17.48446,17.23521,17.03051,0.03966768,STARBURST,8.82,0.7
1237654671351349394,161.753933717829,0.927584384714055,5.605382,17.53247,16.95408,16.5429,0.1050224,STARBURST,9.97,1.1
1237648720147841141,159.063561978436,-1.00485627570129,3.701423,18.49631,18.05785,17.65417,0.1141523,STARBURST,9.8,1.5
1237651801237028909,156.721248942478,0.142082901163233,3.968725,16.84513,16.40941,16.13657,0.03392197,STARBURST,9.51,0.8
1237654669200523487,154.157223781892,-0.793915333001251,2.875046,18.41784,17.76085,17.31983,0.06045667,STARBURST,9.56,0.5
1237654670810546223,152.779542219153,0.505456225126652,3.369018,17.6525,17.29029,16.96519,0.09453683,STARBURST,9.74,3.3
1237648721219158172,153.524385602588,-0.127143015565534,6.942286,17.60137,17.32015,17.11864,0.0463312,STARBURST,8.62,0.2
1237651752385577176,147.740239607157,0.863144791279986,8.855844,16.82306,16.23181,15.93911,0.02513117,STARBURST,9.23,0.3
1237658203969421460,167.022699218995,48.1443473485998,4.361321,18.25782,17.58754,17.17984,0.1722665,STARBURST,10.22,1.9
1237657586030018827,54.0907599778454,-0.116635137356138,2.597689,20.61991,19.54962,19.23279,0.3536691,STARBURST,10.34,5.9
